,text
809,"#IfYouReallyCare about #Xinjiang and #Uyghurs You can spare 4 minutes to read this article, yes?#Xinjiang Explained in Four Minutes: Brilliant and very well informed writing. Sinks anti-#China agitprop bandwagon with a broadside of #truth. Please RT https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…"
810,"World #Uyghur Congress: #Uyghurs in re-education camps 'Very Similar to #ConcentrationCamps'
 
Where did the figure of #OneMillion come from? World Uyghur Congress: 'Western Media Estimates'
#NED funded  #US #Bullshit machine #Xinjiang spews anti #China https://youtu.be/NzIJ25ob1aA?t=886…"
811,"#IfYouReallyCare about #Xinjiang and #Uyghurs You can spare 4 minutes to read this article, right?#Xinjiang Explained in Four Minutes: Brilliant and very well informed writing. Sinks anti-#China agitprop bandwagon with a broadside of #truth. Please RT https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…"
812,"#IfYouReallyCare about #Xinjiang and #Uyghurs You can spare 4 minutes to read this article, right?#Xinjiang Explained in Four Minutes: Brilliant and very well informed writing. Sinks anti-#China agitprop bandwagon with a broadside of #truth. Please retweet https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…"
813,"Such a contrast between #Taiwan & China; the former has acknowledged their dark history & moved to democracy; the latter under #CCP has been responsible for over 80 million deaths, invaded #Tibet, rolled tanks over students, taken organs out of the living & enslaved the #Uyghurs."
814,"Within 30 years Taiwan has gone from a one-party dictatorship to an open democratic system. The R.O.C. was re-born here. The Taiwanese people made it better, more beautiful, stronger. I am proud to serve as VP and contribute to this ongoing transformation.
#TaiwanNationalDay"
815,"Thanks for the 'rt'; also nicely put! '#IfYouReallyCare about #Xinjiang do you have 4 minutes?' #Xinjiang Explained in Four Minutes #Uyghurs: Very well informed writing, nails it. Sinks the anti-#China agitprop bandwagon with a broadside of logic + #truth."
816,"Thanks for the 'rt' sir - nicely put: 'Do you have FOUR minutes - #IfYouReallyCare about #Xinjiang?' #Xinjiang Explained in Four Minutes #Uyghurs: Very well informed writing, nails it. Sinks the anti-#China agitprop bandwagon with a broadside of #truth."
817,"If you care, 'Do you have FOUR minutes if you really care about #Xinjiang?' Then READ the article. 
#Xinjiang Explained in Four Minutes #Uyghurs: Brilliant and very well informed writing, nails it. Sinks the anti-#China agitprop bandwagon beneath a tidal wave of #truth. Please rt"
818,"'Do you have FOUR minutes - if you really care about #Xinjiang?' Thanks for the 'rt' sir! Nicerly put. #Xinjiang Explained in Four Minutes #Uyghurs: Very well informed writing, nails it. Sinks the anti-#China agitprop bandwagon with a broadside of #truth. https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…"
819,Do you have FOUR minutes if you really care about #Xinjiang? twitter.com/ChinaBazzar/st…
820,"Vote blue is vote China.
#wuhanLab #WuhanVirus #ChinaVirus #unrestrictedwar #UnrestrictedBioweapon #unrestrictedwarfare #MakeChinaPay #chinamustpay #UyghurGenocide #Uighur #Uyghurs #Uyghur"
821,"Or tumhare jitna bada hypocrite to maine aaj tk ni dekha hai , #Uyghurs ke lie tumhr prince ne kia kya? wahn mazjido ko bar me convrt kr rahe , muslim woman’s ke organs bech rahe or tumhr saudi govt is giving all the big projects to china ....#Shamefull"
822,"Agree! We must try our best to block #CCP 
's Evil plan in 
.
We must try to protect #Uyghurs!
#StandwithUyghurs"
823,"I don't know if you really care about the #Uyghurs, or if you just want to use the Uyghurs to achieve your political goals. Don't Uyghurs need to work? Don't they have the right to work? They have a job in #Xinjiang, which is the greatest protection of #Uyghur #Humanright  !"
824,"Sure, China is only good at destroying mosques, huh? 
#MuslimsinChina 
(#Uyghurs #Uighurs)"
825,"The new #mosque, one of the largest in China, will be put into use this year."
826,"Hahaha it's Ur so called Khalifa's state turkey who betrayed #Uyghurs.
#UyghursLivesMatter"
827,"Just awful!

""#China #CCP #HongKong #MilkTeaAlliance #Malaysia #Thailand #Japan #Taiwan #Tibet #Uyghurs #Philippines #Mongolia #ChinaVirus"
828,Like the sheep being shaved
829,"#Palestine #PalestineMuslims #Iraq #Syria #Syrian #Yemen #Afghanistan #India #IndianMuslim #Kashmir #KashmiriMuslims #Burma #RohingyaMuslims #EastTurkistan #Uyghurs #Uyghurmuslims #Lebanon #Libya #Sudan #SaudiArabia #UAE #Turkey #Azerbaijan
No.7
 Solution of #Muslims Degradation"
830,"When electric bulb stop giving light, they are thrown into the dustbin. Likewise when Muslims stop calling others towards Islam, correct faith and good deeds, then their condition become like fused bulb, whether they are doing lot of supplication and remembrance of Allah.
Cont."
831,"I take #China's persecution of the #Uyghurs v seriously but reject geopolitical exploitation (which also disrespects the victims, opportunistically reducing them to tools). I am astonished to see 
@ajplus
 simply reproduce material from the Australian Strategic Policy Institute."
832,"Post that sums up the #hypocrisy, #arrogance, #cynicism and (feigned?) outrage of a group of past-it poodles led by world's foremost former colonial powers, with at their head the world's No 1 destroyer of#Muslim countries & #Muslim livelihoods:#America. #Xinjiang #Uyghurs #China"
833,"It’s ironic to see a group, made up mainly of Non-Muslim & Non-Asian countries, still futilely attempt to smear China @ the UN for bogus allegations against its human rights records in Xinjiang. Most Muslim & Asian countries to which the subject matters the most are with China."
834,"New satellite imagery shows 40% more detention camps in China than previously known.

The report also revealed the direct efforts of the Chinese government to tear down the cultural heritage of the Uighurs, including the damage and destruction of roughly 16,000 mosques."
835,"China's push lets foreign poachers steal our fish, say experts. #Malaysia #Philippines #Vietnam #Japan #Australia #Uyghurs #Taiwan #CzechRepublic #India #Coronavirus #UK #Indonesia #NewZealand #SlovakRepublic #US #SouthKorea"
836,Can you please highlight if #UyghurLivesMatter. You are right at this but I cant find one #Pakistani who can raise voice for Chinese #UyghurGenocide because #CPEC matters right now. I am from #Pakistan and willing to take part on this if anyone from #Pak raise voice over #Uyghurs
837,"Let it sink to you tht it was the US tht once issued East Turkistan Islamic Movement as a terrorist group (UN), but now suddenly supports it when it comes to targeting China? #UShypocrisy #Uyghurs #Uighurs #Xinjiang 
Nice interview with 
@Jerry_grey2002
."
838,"#Xinjiang: From the eyes of an Australian-British who cycled across China.

British-Australian Jerry Grey, who has traveled to Xinjiang five times and bicycled across several provinces of China, shares his journey and observations of Xinjiang with CGTN. @Jingjing_Li"
839,"And oi 
@Disney
, the hypocrisy of sanitising Artemis Fowl’s less than likeable qualities when you are not even sorry for filming in a place in China where #Uyghurs are still held against their will and tortured in #ConcentrationCamps. "
840,"I still remember how annoyed I was watching the first Disney Percy Jackson film adaptation. Now Disney also ruined Artemis Fowl. Damn they sanitised him so much it’s like watching a different arc. 
 WTF. He is an anti-hero. He is an insufferable, arrogant genius. He is a thief."
841,"#Palestine #PalestineMuslims #Iraq #Syria #Syrian #Yemen #Afghanistan #India #IndianMuslim #Kashmir #KashmiriMuslims #Burma #RohingyaMuslims #EastTurkistan #Uyghurs #Uyghurmuslims #Lebanon #Libya #Sudan #SaudiArabia #UAE #Turkey #Azerbaijan
No.6
 Solution of #Muslims Degradation"
842,"Allah Almighty only send help for this Ummah when three things present in maximum number of Muslims. 
1.) Same concern 
2.) United hearts 
3.) Effort of religion on correct way according to last prophet Muhammad ﷺ.
Cont..."
843,"#Palestine #PalestineMuslims #Iraq #Syria #Syrian #Yemen #Afghanistan #India #IndianMuslim #Kashmir #KashmiriMuslims #Burma #RohingyaMuslims #EastTurkistan #Uyghurs #Uyghurmuslims #Lebanon #Libya #Sudan #SaudiArabia #UAE #Turkey #Azerbaijan
No.5
 Solution of #Muslims Degradation"
844,"The Letter Muhammad Rasulullaahﷺ sent to Kisra the Emperor of Persia(Iran). Either we are on right way or not. But if we lose this single chance of life then we will have to grieve forever. Must look facts behind the figures and certify their accuracy
#AcceptIslamWillLiveInPeace"
845,"Numbers speak for themselves..
#CCP clings to power in #China by crushing the rights of people it is supposed to represent: #Tibet #Uyghurs  #HongKong #Mongolia
..like a slapping your family around to show you are a 'big man'..
Not '#antiChina' hate, but pro-#CivilRights for all"
846,The Chinese Communist Party’s aggressive and autocratic governance earned it. Feeling bad for the freedom-loving people in China.
847,Very well said Sir. Boycotting the CCP organised Olympic is such a good opportunity for us to bring attention to the #Uyghurs. Otherwise it will be another avenue for CCP to spread their propaganda.
848,#Xitler deserves too for the genocide of #Uyghurs?
849,"#Obama/#Biden letting #Russia annex #Ukraine certainly set a bad precedent. My worry is #China might see Biden weakness as an invitation to really make a move on #Taiwan, ramp up #genocide against #Uyghurs, or do something else horrific. Biden lacks Commander-in-Chief toughness."
850,Bust th rumors!!! #Xinjiang #Uyghurs
851,Did you have tea with the millions of #Uyghurs in Xinjiang? I doubt it.
852,"Thank 
@UKParliament
 & yourself very much for *especially* for first amendment!! ... those of 6-9 millions #Uyghurs secretly killed by China May not be able to thank you, but alive Uyghurs are grateful for United Kingdom’s noble action!!

#UyghurGenocide"
853,"Explainer: 
The amendment -
1. Creates a mechanism within the High Court to reach a preliminary determination of genocide (solving long-standing impasse at the UN), and;
2. Nullifies any trade deal with a state which the Court finds to be perpetrating genocide. 
#StandwithUyghurs"
854,"Majority of #Uyghurs abroad, we do not know if our parents, brothers/sisters are alive or dead. #China cuts off our communication to cover up the high-tech GENOCIDE of Uyghurs."
855,Uyghur poet Fatimah Abdulghafur's father died in China two years ago. She only just found out - ABC News https://ift.tt/3jPq1zE
856,This is because #CCP has cut the communication of #Uyghurs from outside world.
857,#oneminute #STOP #Genocide Towards the #Uyghurs
858,"The #ccp is running death camps in #xinjiang province and enacting a genocide of #uyghurs and not enough people know this.

I don't care if you watch the video. What's being done to these people is abhorrent and needs to be known.

Please consider sharing."
859,"#CoalitionToEndTransplantAbuseInChina (#ETAC) 7.10.2020 - #Webinars Especially for the #UyghurCommunity
 #EmpowermentAndAccountabilityWebinarSeries 

#IntroductionToTheChinaTribunal

Starting: #October14, 2020

#Uyghurs
#InvitationFreeWebinarSeries

https://facebook.com/112462576900252/posts/211126383700537/…"
860,"Hair is the tip of the iceberg.  The #CCP has been harvesting organs from #FalunGong, #Uyghurs and others on an industrial scale for over a decade.  Stop persecuting #FalunGong and #Uyghurs!!  Boycott Chinese products made with slave labor."
861,"Last year the US imported 1.3 million kilograms of hair from Xinjiang, satellite evidence and Chinese state media reports prove that much of it is produced with forced and detainee labour.  twitter.com/dtbyler/status…"
